name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
warsaw,2021-01-01,0.9,-1,0,0.9,-4.4,-1.7,-1.1,92.2,0,0,0,,0,0,10.8,10.2,187.7,1011.1,94.6,7.1,7.4,0.5,0,,2021-01-01T07:45:21,2021-01-01T15:34:06,0.53,Overcast,Cloudy skies throughout the day.,cloudy,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-01-02,2.5,-0.3,0.7,1.8,-3.4,-1.5,-0.2,93.9,0.27,100,25,"rain,snow",0,0,10.8,10.9,132.7,1017,92.5,6.1,11.7,1,1,,2021-01-02T07:45:12,2021-01-02T15:35:12,0.56,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-01-03,2.9,0.8,1.7,0,-4.1,-2,1,95,0.87,100,4.17,"rain,snow",0,0,10.8,20.7,70,1017.3,78.7,5.6,14.8,1.2,1,,2021-01-03T07:44:59,2021-01-03T15:36:21,0.6,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-01-04,3.9,1,2.8,1.3,-2.8,-0.4,2,94.7,0.03,100,8.33,"rain,snow",0,0,14.4,17.1,75.4,1017.2,94.9,6,10.9,1,1,,2021-01-04T07:44:42,2021-01-04T15:37:33,0.65,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-01-05,4.5,1,3.2,1,-3.7,-0.7,2.7,96.3,6.09,100,66.67,"rain,snow",0,0,46.8,22.2,58.4,1012.2,94.5,7.5,6.9,0.6,0,,2021-01-05T07:44:23,2021-01-05T15:38:48,0.7,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-01-06,2.7,1,1.8,1.8,-3.7,-0.9,0.9,94.3,0.88,100,20.83,"rain,snow",0,0,18,18.2,113.7,1011.9,92.2,9.2,10.1,0.9,1,,2021-01-06T07:43:59,2021-01-06T15:40:05,0.76,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-01-07,2.7,0,1,2.7,-3.1,-1.3,0.3,94.7,1.94,100,4.17,rain,0,0,10.8,11.1,225,1010,93.3,8.7,10.2,0.9,0,,2021-01-07T07:43:33,2021-01-07T15:41:24,0.82,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-01-08,1.5,-0.2,0.6,1,-3.1,-1.6,-0.9,89.4,0.03,100,12.5,"rain,snow",0,0,10.8,11.1,241,1013.3,75.7,9,13.4,1.1,1,,2021-01-08T07:43:03,2021-01-08T15:42:46,0.87,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-01-09,0.5,-0.9,-0.2,-3,-5.6,-4.1,-0.9,95.2,0.84,100,29.17,"rain,snow",0,0,7.2,22.8,264.1,1017.3,88.5,4.4,9.8,1,1,,2021-01-09T07:42:30,2021-01-09T15:44:10,0.92,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-01-10,0.4,-0.2,0,0,-4.9,-3,-0.4,96.8,0.29,100,4.17,"rain,snow",0,0,14.4,16.4,268.2,1022.9,95.5,5,8.6,0.7,0,,2021-01-10T07:41:53,2021-01-10T15:45:36,0.96,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-01-11,2.3,-2.1,-0.2,-0.5,-6.1,-3,-3,81.8,0,0,0,,0,0,,12.6,190.7,1021.1,56.7,11.7,38.6,3.2,2,,2021-01-11T07:41:14,2021-01-11T15:47:04,0.99,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-01-12,0.8,-3.8,-1.2,-2.5,-9.4,-5.4,-4.2,80.6,0.48,100,16.67,"rain,snow",0,0,11.7,16.4,174.4,1008,69.7,9.5,21.7,1.7,2,,2021-01-12T07:40:31,2021-01-12T15:48:34,1,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-01-13,0,-1.2,-0.3,-0.2,-7.3,-3.8,-1.2,93.6,5.59,100,41.67,"rain,snow",0,0,43.2,28.2,264.6,1004.5,93,9.3,8.1,0.7,0,,2021-01-13T07:39:45,2021-01-13T15:50:06,0,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-01-14,-0.2,-4.1,-1.8,-1,-10.7,-5.5,-3.3,89.5,0.2,100,33.33,"rain,snow",4.6,2.7,40.7,22.8,347.9,1008.6,91.8,8.8,9,0.8,0,,2021-01-14T07:38:56,2021-01-14T15:51:40,0.01,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-01-15,-4.1,-11.3,-6.8,-9.2,-16.8,-12.5,-9.5,81,0.51,100,20.83,snow,1.6,5.4,46.8,22.8,310.8,1017.7,65.3,13.6,17.6,1.5,1,,2021-01-15T07:38:04,2021-01-15T15:53:15,0.03,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-01-16,-2.2,-11.8,-7.4,-8.3,-18.4,-12.8,-9.1,87.4,1.94,100,41.67,snow,0.7,2.5,46.8,29.6,293.9,1015.8,78.7,9.2,17.4,1.3,1,,2021-01-16T07:37:09,2021-01-16T15:54:53,0.06,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-01-17,-10.3,-16.7,-13.4,-16.4,-21.9,-19.3,-16.2,79.5,0.22,100,8.33,snow,0,0,21.6,20.9,347.5,1020.8,73.2,7.7,23.9,1.9,1,,2021-01-17T07:36:11,2021-01-17T15:56:31,0.1,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-01-18,-13.2,-20.1,-16.8,-13.2,-24.4,-19.2,-18.8,83.9,0,0,0,,0,0,7.2,8.9,230.3,1023.6,23.9,3.6,32.4,2.7,1,,2021-01-18T07:35:11,2021-01-18T15:58:11,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-01-19,-2.9,-17.1,-9.3,-7.5,-24,-14.9,-10.8,89,0.93,100,29.17,snow,0,0,14.4,14.5,124.6,1015.4,88.5,3.2,14.5,1.2,1,,2021-01-19T07:34:07,2021-01-19T15:59:53,0.19,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-01-20,3.4,-2.1,0.8,1.4,-6.7,-2.4,0,94.3,1.47,100,29.17,"rain,snow",0,0,10.8,14.6,156.4,1008.6,79.4,6.6,16.1,1.4,1,,2021-01-20T07:33:01,2021-01-20T16:01:35,0.23,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-01-21,6.5,-1.2,2.1,3.9,-5.1,-1,-0.8,82.4,0,0,0,,9,5.4,10.8,13,150.9,1006.3,34.5,11.6,44.9,3.8,2,,2021-01-21T07:31:52,2021-01-21T16:03:19,0.28,Partially cloudy,Partly cloudy throughout the day.,snow,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-01-22,8,0.2,3.7,6.3,-3.4,1.1,0.9,83,0,0,0,,0,3.1,10.8,16.4,149.2,1000.4,58.2,12.5,39.1,3.5,2,,2021-01-22T07:30:40,2021-01-22T16:05:04,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-01-23,6.3,-0.1,3.8,3.7,-2.6,1,2.7,92.7,39.25,100,16.67,"rain,snow",0,0,14.4,19.6,133.7,998.4,54.3,9.4,12.6,1.1,1,,2021-01-23T07:29:26,2021-01-23T16:06:50,0.37,"Snow, Rain, Partially cloudy",Clearing in the afternoon with rain or snow in the morning and afternoon.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-01-24,2.8,0.5,1.3,2,-3.2,-1.1,0.3,93.1,1.26,100,29.17,"rain,snow",0,0,14.4,12.6,279.5,996.5,91.7,9,11.5,0.9,1,,2021-01-24T07:28:10,2021-01-24T16:08:37,0.41,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow in the morning and afternoon.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-01-25,0.9,-0.1,0.4,0.7,-5.7,-2.8,-0.5,93.1,2.52,100,45.83,"rain,snow",0,0,10.8,25.4,291.1,999.7,91.4,8.8,6.9,0.5,0,,2021-01-25T07:26:51,2021-01-25T16:10:25,0.44,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-01-26,1,0,0.4,-4,-6.2,-5.1,-1.6,86,0.1,100,12.5,"rain,snow",0,0,54,27.9,273.1,1005.7,92.1,11.6,17.5,1.4,1,,2021-01-26T07:25:29,2021-01-26T16:12:13,0.47,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-01-27,1,-1.5,0.2,-3,-5.6,-4.5,-2.9,79.8,9.79,100,20.83,"rain,snow",0,0,18,24.6,276.2,1010.1,89.4,14.2,12,1,1,,2021-01-27T07:24:05,2021-01-27T16:14:02,0.49,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-01-28,1.8,-1.1,0,-1,-6,-2.9,-2.9,81.8,0.92,100,25,"rain,snow",1,0.6,3.6,16.3,219.7,1005,78.5,11.5,31.5,2.8,2,,2021-01-28T07:22:39,2021-01-28T16:15:52,0.5,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-01-29,-1,-3,-1.7,-3.9,-8.4,-6.4,-4.6,81,0,0,0,,0,0.4,,23.1,260.3,998.2,82.4,16.7,15.5,1.4,1,,2021-01-29T07:21:11,2021-01-29T16:17:43,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-01-30,-1.1,-4,-2.5,-2.1,-10.2,-4.9,-3.6,92.3,2.55,100,79.17,"rain,snow",0,0,,21.9,299.8,998.3,90.6,4.6,10.3,0.8,0,,2021-01-30T07:19:40,2021-01-30T16:19:34,0.52,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-01-31,-2.6,-10.9,-5.5,-5,-13.9,-9.5,-8.5,80.6,0.81,100,12.5,snow,0,0,14.4,21.4,249.5,1006.6,29.9,12.3,70.5,6.1,3,,2021-01-31T07:18:07,2021-01-31T16:21:25,0.54,"Snow, Partially cloudy",Clearing in the afternoon with early morning snow.,snow,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-02-01,-1.3,-12.6,-7.5,-5.2,-17.9,-11.3,-10.2,81.6,0,0,0,,8,4.8,21.6,18.1,114,1007.9,36.1,8,55.6,4.9,2,,2021-02-01T07:16:33,2021-02-01T16:23:17,0.59,Partially cloudy,Partly cloudy throughout the day.,snow,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-02-02,1.9,-6.5,-1.4,0,-13.5,-5.5,-3.5,85.8,0.4,100,8.33,"rain,snow",0,2.7,36,20.7,146.7,1006.5,85.6,8.1,24.6,2.3,1,,2021-02-02T07:14:56,2021-02-02T16:25:09,0.63,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-02-03,3.8,1,2.5,3.8,-1.9,0.9,2.4,99.3,3.53,100,54.17,"rain,snow",0,0,7.2,13.6,139.7,1003.5,95,2.6,12.7,1.1,1,,2021-02-03T07:13:17,2021-02-03T16:27:02,0.68,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-02-04,6.6,-3.9,0.4,4.2,-7.7,-4,-1.5,87.2,10.15,100,33.33,"rain,snow",0,0,43.2,24.5,325.1,1007,88.2,13,16.3,1.3,1,,2021-02-04T07:11:36,2021-02-04T16:28:55,0.74,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-02-05,0.2,-7.6,-3.7,-1.7,-11.3,-5.4,-7.1,78.1,0,0,0,,0,0,,11.5,320.8,1022.3,36.3,14.1,63.3,5.3,3,,2021-02-05T07:09:54,2021-02-05T16:30:48,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-02-06,-4.2,-11.4,-6.9,-5.7,-18.7,-11.2,-11.1,73.7,0,0,0,,0,0,,17,37.5,1023,26.6,13.4,62,5.2,3,,2021-02-06T07:08:10,2021-02-06T16:32:41,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-02-07,-9.4,-11.9,-10.8,-17.6,-20.9,-19.1,-15.3,69.7,0,0,0,,0,0,18,27,73.4,1020,53.1,16,20.2,1.7,1,,2021-02-07T07:06:24,2021-02-07T16:34:34,0.9,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-02-08,-8.2,-11.3,-9.6,-13.5,-20.6,-18,-12.3,81,5.01,100,29.17,snow,0,0,64.8,30.3,71.9,1006.5,88.9,6.7,18.9,1.6,1,,2021-02-08T07:04:36,2021-02-08T16:36:27,0.94,"Snow, Partially cloudy",Partly cloudy throughout the day with snow in the morning and afternoon.,snow,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-02-09,-6,-8.3,-7.3,-6,-13.1,-9.4,-9.6,84,0.37,100,16.67,snow,0,0,7.2,10.3,245.4,1005.3,93,8.5,29.7,2.7,1,,2021-02-09T07:02:47,2021-02-09T16:38:21,0.97,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-02-10,-5,-10.9,-7.5,-5,-13.1,-9.6,-9.5,86.1,0.14,100,8.33,snow,0,0,7.2,14.6,306.8,1008.8,77.5,5.4,30.2,2.7,1,,2021-02-10T07:00:56,2021-02-10T16:40:14,1,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-02-11,-8.5,-14,-11.1,-10.1,-21.6,-18.1,-13.9,80.6,0.2,100,8.33,snow,0,0,,29.1,335.7,1014.3,69.6,8.2,47.6,4,2,,2021-02-11T06:59:03,2021-02-11T16:42:08,1,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon snow.,snow,"12376099999,EPWA,12105699999,12375099999,E1334,EPMO"
warsaw,2021-02-12,-7.1,-15.1,-10.9,-7.1,-22.9,-16.6,-15.1,72.8,0,0,0,,0,0,,28.1,327.7,,64,9.8,82.4,7,3,,2021-02-12T06:57:10,2021-02-12T16:44:01,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EPWA,E1334,EPMO"
warsaw,2021-02-13,0.4,-14.1,-5.7,-4.6,-21,-11.1,-8.5,81.4,0.07,100,4.17,"rain,snow",0,0,43.2,25.6,296.5,1031.2,80.4,13.2,35.3,3.1,2,,2021-02-13T06:55:14,2021-02-13T16:45:54,0.02,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-02-14,-0.2,-5.2,-3.1,-5.6,-12.4,-9.4,-6.9,75.7,115.9,100,4.17,snow,0,0,25.2,24,273.5,1033.4,74.4,16.4,45.5,4,2,,2021-02-14T06:53:17,2021-02-14T16:47:47,0.04,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-02-15,-2.6,-6.6,-4.6,-7.1,-12.8,-9.7,-6.1,89.1,106.5,100,12.5,snow,0,0,,21.2,269.8,1034.3,82.5,7.2,32.4,2.8,2,,2021-02-15T06:51:19,2021-02-15T16:49:40,0.07,"Snow, Partially cloudy",Partly cloudy throughout the day with snow in the morning and afternoon.,snow,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-02-16,-1,-7.9,-4,-4.9,-13.6,-8.3,-7.9,76.3,0,0,0,,0,0,10.8,20.1,146.2,1024.8,68.7,8.2,78.1,6.7,3,,2021-02-16T06:49:20,2021-02-16T16:51:33,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-02-17,-0.1,-2.4,-1.5,-2,-7,-4.5,-2.3,94.3,88.43,100,45.83,"rain,snow",0,0,7.2,13.6,91.4,1015.5,93,3.7,26,2.2,1,,2021-02-17T06:47:19,2021-02-17T16:53:25,0.14,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-02-18,-2.4,-10.7,-6,-7,-18.3,-11.3,-9.2,79.3,2.9,100,8.33,snow,0,0,10.8,19.4,101,1023.9,34.4,9.7,49.1,4.1,3,,2021-02-18T06:45:18,2021-02-18T16:55:17,0.19,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,snow,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-02-19,2.9,-11.3,-4.1,0.4,-18.7,-9.2,-5.7,88.7,0.7,100,8.33,"rain,snow",0,0,18,20.1,155.7,1021.5,62.9,7.1,32.8,2.7,2,,2021-02-19T06:43:15,2021-02-19T16:57:09,0.24,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-02-20,6.9,0,2.9,6.1,-3.9,1.1,1.5,90.9,0,0,0,,0,0,,14.5,184.6,1026.4,72.7,5.7,66.5,5.8,3,,2021-02-20T06:41:11,2021-02-20T16:59:01,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EPWA,12375099999,E1334,EPMO"
warsaw,2021-02-21,9.8,-1.1,3.1,9.1,-5.3,0.6,-0.2,81.5,0,0,0,,0,0,14.4,13.7,158.4,1024.9,66.9,7.5,92.1,7.8,4,,2021-02-21T06:39:05,2021-02-21T17:00:53,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-02-22,11.7,-1.7,3.7,11.7,-4.9,2.1,0.1,79.1,0,0,0,,0,0,,9.4,147.1,1025.9,0,8.7,92.1,7.9,4,,2021-02-22T06:36:59,2021-02-22T17:02:44,0.38,Clear,Clear conditions throughout the day.,clear-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-02-23,9.6,-2.7,3.1,8.3,-2.7,2.3,1.2,88.4,0,0,0,,0,0,7.2,13.4,242.5,1031.5,40.9,4.6,61.3,5.1,3,,2021-02-23T06:34:52,2021-02-23T17:04:35,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-02-24,16.8,1.2,7.9,16.8,1.2,7.6,4.5,81,0,0,0,,0,0,10.8,11.7,244.9,1032.7,50,9.6,80.3,7,4,,2021-02-24T06:32:44,2021-02-24T17:06:26,0.45,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-02-25,18,0.2,8.2,18,0.2,8.1,3.7,76.7,0,0,0,,0,0,3.6,9.4,184.4,1028.4,3.7,8.7,91.1,7.8,3,,2021-02-25T06:30:35,2021-02-25T17:08:17,0.48,Clear,Clear conditions throughout the day.,clear-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-02-26,9.8,4.2,6.4,7.9,-0.1,3.8,4.1,85.4,0.5,100,20.83,rain,0,0,39.6,27.8,267.4,1024.5,47.3,10.5,33.1,2.8,2,,2021-02-26T06:28:25,2021-02-26T17:10:07,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-02-27,8.7,-0.3,4.8,5.4,-4.6,0.8,0.8,76.3,0,0,0,,0,0,50.4,28.1,290.5,1028.8,52.8,18.2,79.8,6.8,4,,2021-02-27T06:26:14,2021-02-27T17:11:57,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-02-28,3.9,-1.2,1.8,0.2,-5.1,-2.3,0.7,92.2,0,0,0,,0,0,,21.3,272.8,1031.8,77.6,9.8,22.5,2.1,1,,2021-02-28T06:24:03,2021-02-28T17:13:47,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-03-01,3.4,2.4,2.8,0.7,-1.7,-0.5,1.7,92,0,0,0,,0,0,10.8,19.7,279,1033.9,93.4,8.7,26.2,2.1,1,,2021-03-01T06:21:50,2021-03-01T17:15:36,0.53,Overcast,Cloudy skies throughout the day.,cloudy,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-03-02,9.6,0,3.7,6.8,-2.7,0,1.6,86.6,0,0,0,,0,0,21.6,22.6,275.4,1031.9,54.7,7,95.1,8.2,4,,2021-03-02T06:19:37,2021-03-02T17:17:25,0.57,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-03-03,6.7,-1.4,1.3,5.2,-3.6,-0.3,0.3,93.6,0,0,0,,0,0,10.8,8.6,149.8,1027.6,57.2,3.8,52.1,4.5,3,,2021-03-03T06:17:24,2021-03-03T17:19:14,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-03-04,5.8,-2,3.1,2.3,-3.6,-0.5,0.5,83.8,0,0,0,,0,0,54,27,278.2,1013.9,78,8.9,27.1,2.4,1,,2021-03-04T06:15:10,2021-03-04T17:21:02,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-03-05,2.9,-2.6,0.1,-1,-6.9,-4,-4.4,73.3,0.01,100,4.17,"rain,snow",0,0,18,23.1,332.7,1019.4,48.6,17.2,84.6,7.3,4,,2021-03-05T06:12:55,2021-03-05T17:22:51,0.72,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-03-06,4,-4.3,0.2,0.4,-8.7,-3.7,-5.3,69.2,0,0,0,,0,0,36,22.2,265.3,1026.6,34.9,17.2,88.1,7.5,4,,2021-03-06T06:10:39,2021-03-06T17:24:38,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-03-07,3,0.7,2.3,-2.4,-5.1,-3.2,-2.7,70,0.07,100,12.5,"rain,snow",0,0,64.8,33.7,265,1016.2,91.6,17.9,30,2.5,2,,2021-03-07T06:08:23,2021-03-07T17:26:26,0.83,"Snow, Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-03-08,2.1,-4,-0.9,-2.5,-8.6,-5.5,-4.5,77.7,0.32,100,25,"rain,snow",0,0,46.8,24.3,295.8,1017.9,28.1,17,95.9,8.2,5,,2021-03-08T06:06:07,2021-03-08T17:28:14,0.88,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-03-09,1.7,-5.3,-2,-1,-8.6,-4.4,-9,62.8,0,0,0,,0,0,14.4,10.7,308,1022,36.9,17.3,116.3,10.1,4,,2021-03-09T06:03:50,2021-03-09T17:30:01,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-03-10,4.2,-6.7,-1.3,2.6,-9.8,-3.5,-9,58.9,0,0,0,,0,0,10.8,9.4,151.4,1021.5,36.2,12.7,127.2,11,5,,2021-03-10T06:01:32,2021-03-10T17:31:48,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
